Index,Song,Lyrics
0,Crash the jeep,"Yea you bitch uh huh let's do it

Tryna get high nigga pass the weed
Feelings they ain't even last a week
Wanna see me you got 15 minutes
Fuck the speed limit bitch crash the Jeep
They can walk in here deep as hell
Nere' one of them niggas bad as me
I can tell by lookin at her BBL
That she ain't pay much and that ass was cheap

Fall on the floor in this bitch, show everybody you love me (uh huh)
I got them hoes in this bitch, hope she didn't come with her hubby (yea I know)
I wasn't focused enough, I didn't know I was thuggin (yea but look)
I done got back on my shit, I already know I was buggin (yea aight)
Damn, how that ass so thick, you already know it ain't no runnin (yea right)
Nigga put his hands on me, you already know I'ma bun him (yea nigga)
I'll prolly damn near three, I already won us some money (say what)
I don't celebrate damn Halloween, but you play I'm gon leave this bitch haunted

Tryna get high nigga pass the weed
Feelings they ain't even last a week
Wanna see me you got 15 minutes
Fuck the speed limit bitch crash the Jeep
They can walk in here deep as hell
Nere' one of them niggas bad as me
I can tell by lookin at her BBL
That she ain't pay much and that ass was cheap

That ass lookin cheap, yea I can tell she got it for the low or for free
Shots went off, I was on the scene, police said they know it was me (lil nigga)
I been gettin money for over a decade, I put the O with the G
Certified hustler I go to work like a ese, I tell a hoe she could leave
Fuckin these hoes like riding a bike, I do this shit easy
Last time I checked I was the man on these streets, ain't the type of nigga you Gon understand if you weak
Can't see me givin a damn about a freak, that shit over (yea)
I take the weight of the mothafuckin world with one hand and put that on my shoulder
I'm like that nigga

Tryna get high nigga pass the weed
Feelings they ain't even last a week
Wanna see me you got 15 minutes
Fuck the speed limit bitch crash the Jeep
They can walk in here deep as hell
Nere' one of them niggas bad as me
I can tell by lookin at her BBL
That she ain't pay much and that ass was cheap"
